13960KDAL DAL2010040100000600   0.072 N                 0.104 N     177    16   174   20    13L60+              
13960KDAL DAL2010040100010601   0.073 N                 0.102 N     178    17   184   22    13L60+              
13960KDAL DAL2010040100020602   0.073 N                 0.104 N     180    17   178   19    13L60+              
13960KDAL DAL2010040100030603   0.073 N                 0.104 N     179    15   174   17    13L60+              
13960KDAL DAL2010040100040604   0.073 N                 0.104 N     178    14   182   18    13L60+              
13960KDAL DAL2010040100050605   0.074 N                 0.103 N     176    16   182   22    13L60+              
13960KDAL DAL2010040100060606   0.074 N                 0.105 N     174    19   177   23    13L60+              
13960KDAL DAL2010040100070607   0.075 N                 0.103 N     174    19   167   21    13L60+              
13960KDAL DAL2010040100080608   0.075 N                 0.101 N     180    17   180   20    13L60+              
13960KDAL DAL2010040100090609   0.074 N                 0.100 N     180    16   172   19    13L60+              
13960KDAL DAL2010040100100610   0.075 N                 0.103 N     178    16   184   19    13L60+              
13960KDAL DAL2010040100110611   0.075 N                 0.102 N     176    16   168   20    13L60+              
13960KDAL DAL2010040100120612   0.076 N                 0.102 N     178    17   185   23    13L60+              
13960KDAL DAL2010040100130613   0.075 N                 0.104 N     182    17   174   20    13L60+              
13960KDAL DAL2010040100140614   0.075 N                 0.103 N     176    16   172   22    13L60+              
13960KDAL DAL2010040100150615   0.074 N                 0.103 N     176    18   178   25    13L60+              
13960KDAL DAL2010040100160616   0.075 N                 0.103 N     178    19   177   23    13L60+              
13960KDAL DAL2010040100170617   0.074 N                 0.102 N     182    19   187   24    13L60+              
13960KDAL DAL2010040100180618   0.074 N                 0.105 N     182    19   167   21    13L60+              
13960KDAL DAL2010040100190619   0.075 N                 0.103 N     183    17   198   24    13L60+              
13960KDAL DAL2010040100200620   0.076 N                 0.104 N     183    16   180   18    13L60+              
13960KDAL DAL2010040100210621   0.074 N                 0.105 N     181    17   184   22    13L60+              
13960KDAL DAL2010040100220622   0.076 N                 0.106 N     181    18   171   22    13L60+              
13960KDAL DAL2010040100230623   0.077 N                 0.108 N     179    20   191   30    13L60+              
13960KDAL DAL2010040100240624   0.077 N                 0.105 N     181    21   181   24    13L60+              
13960KDAL DAL2010040100250625   0.075 N                 0.105 N     182    17   180   20    13L60+              
13960KDAL DAL2010040100260626   0.076 N                 0.104 N     181    16   173   21    13L60+              
13960KDAL DAL2010040100270627   0.077 N                 0.102 N     178    18   173   22    13L60+              
13960KDAL DAL2010040100280628   0.076 N                 0.102 N     179    19   182   24    13L60+              
13960KDAL DAL2010040100290629   0.077 N                 0.105 N     179    20   177   25    13L60+              
13960KDAL DAL2010040100300630   0.076 N                 0.105 N     176    18   183   22    13L60+              
13960KDAL DAL2010040100310631   0.077 N                 0.106 N     179    18   184   21    13L60+              
13960KDAL DAL2010040100320632   0.076 N                 0.105 N     183    16   185   21    13L60+              
13960KDAL DAL2010040100330633   0.076 N                 0.107 N     180    16   181   22    13L60+              
13960KDAL DAL2010040100340634   0.075 N                 0.107 N     179    18   187   23    13L60+              
13960KDAL DAL2010040100350635   0.077 N                 0.105 N     180    21   180   27    13L60+              
13960KDAL DAL2010040100360636   0.077 N                 0.104 N     177    23   180   30    13L60+              
13960KDAL DAL2010040100370637   0.078 N                 0.104 N     179    23   182   25    13L60+              
13960KDAL DAL2010040100380638   0.078 N                 0.105 N     184    20   174   26    13L60+              
13960KDAL DAL2010040100390639   0.079 N                 0.109 N     184    17   177   21    13L60+              
13960KDAL DAL2010040100400640   0.079 N                 0.108 N     181    18   175   25    13L60+              
13960KDAL DAL2010040100410641   0.078 N                 0.107 N     181    20   178   24    13L60+              
13960KDAL DAL2010040100420642   0.079 N                 0.105 N     183    18   186   20    13L60+              
13960KDAL DAL2010040100430643   0.080 N                 0.105 N     185    16   191   21    13L60+              
13960KDAL DAL2010040100440644   0.080 N                 0.106 N     180    17   174   23    13L60+              
13960KDAL DAL2010040100450645   0.080 N                 0.108 N     181    18   177   21    13L60+              
