13960KDAL DAL2008030107551355   0.216 D                 0.343 D     124     7   131    7    13L60+              
13960KDAL DAL2008030107561356   0.238 D                 0.285 D     132     7   128    8    13L60+              
13960KDAL DAL2008030107571357   0.247 D                 0.258 D     128     7   130    8    13L60+              
13960KDAL DAL2008030107581358   0.254 D                 0.246 D     123     7   120    7    13L60+              
13960KDAL DAL2008030107591359   0.286 D                 0.252 D     114     7   107    8    13L60+              
13960KDAL DAL2008030108001400   0.305 D                 0.261 D     108     7   106    8    13L60+              
13960KDAL DAL2008030108011401   0.300 D                 0.242 D     108     7   105    8    13L60+              
13960KDAL DAL2008030108021402   0.330 D                 0.244 D     112     6   115    7    13L60+              
13960KDAL DAL2008030108031403   0.339 D                 0.249 D     116     6   121    7    13L60+              
13960KDAL DAL2008030108041404   0.335 D                 0.270 D     121     7   121    7    13L60+              
13960KDAL DAL2008030108051405   0.275 D                 0.291 D     126     6   133    6    13L60+              
13960KDAL DAL2008030108061406   0.276 D                 0.280 D     127     6   130    6    13L60+              
13960KDAL DAL2008030108071407   0.305 D                 0.317 D     127     6   121    6    13L60+              
13960KDAL DAL2008030108081408   0.346 D                 0.402 D     130     5   138    6    13L60+              
13960KDAL DAL2008030108091409   0.347 D                 0.468 D     131     6   127    7    13L60+              
13960KDAL DAL2008030108101410   0.361 D                 0.450 D     132     6   136    7    13L60+              
13960KDAL DAL2008030108111411   0.408 D                 0.455 D     133     6   135    7    13L60+              
13960KDAL DAL2008030108121412   0.413 D                 0.416 D     129     6   135    6    13L60+              
13960KDAL DAL2008030108131413   0.432 D                 0.371 D     129     6   124    7    13L60+              
13960KDAL DAL2008030108141414   0.506 D                 0.377 D     129     6   125    7    13L60+              
13960KDAL DAL2008030108151415   0.534 D                 0.407 D     129     6   129    7    13L60+              
13960KDAL DAL2008030108161416   0.591 D                 0.462 D     129     6   129    7    13L60+              
13960KDAL DAL2008030108171417   0.567 D                 0.581 D     127     6   125    6    13L60+              
13960KDAL DAL2008030108181418   0.579 D                 0.696 D     128     5   127    6    13L60+              
13960KDAL DAL2008030108191419   0.486 D                 0.756 D     135     5   145    5    13L60+              
13960KDAL DAL2008030108201420   0.565 D                 0.775 D     139     6   133    7    13L60+              
13960KDAL DAL2008030108211421   0.621 D                 0.701 D     137     6   134    7    13L60+              
13960KDAL DAL2008030108221422   0.645 D                 0.785 D     136     6   130    7    13L60+              
13960KDAL DAL2008030108231423   0.670 D                 0.755 D     137     6   137    7    13L60+              
13960KDAL DAL2008030108241424   0.630 D                 0.710 D     137     6   129    7    13L60+              
13960KDAL DAL2008030108251425   0.569 D                 0.661 D     139     6   149    6    13L60+              
13960KDAL DAL2008030108261426   0.556 D                 0.594 D     145     6   147    7    13L60+              
13960KDAL DAL2008030108271427   0.505 D                 0.499 D     150     6   151    7    13L60+              
13960KDAL DAL2008030108281428   0.452 D                 0.452 D     151     6   141    7    13L60+              
13960KDAL DAL2008030108291429   0.505 D                 0.461 D     144     6   133    6    13L60+              
13960KDAL DAL2008030108301430   0.459 D                 0.533 D     137     6   135    7    13L60+              
13960KDAL DAL2008030108311431   0.506 D                 0.551 D     135     6   135    6    13L60+              
13960KDAL DAL2008030108321432   0.492 D                 0.498 D     134     6   138    6    13L60+              
13960KDAL DAL2008030108331433   0.444 D                 0.514 D     133     6   133    6    13L60+              
13960KDAL DAL2008030108341434   0.415 D                 0.526 D     133     6   137    7    13L60+              
13960KDAL DAL2008030108351435   0.436 D                 0.549 D     132     6   129    6    13L60+              
13960KDAL DAL2008030108361436   0.461 D                 0.568 D     133     6   138    6    13L60+              
13960KDAL DAL2008030108371437   0.491 D                 0.637 D     137     5   140    5    13L60+              
13960KDAL DAL2008030108381438   0.530 D                 0.663 D     138     5   135    5    13L60+              
13960KDAL DAL2008030108391439   0.485 D                 0.585 D     137     5   157    5    13L60+              
13960KDAL DAL2008030108401440   0.394 D                 0.518 D     141     5   141    6    13L60+              
13960KDAL DAL2008030108411441   0.434 D                 0.524 D     147     5   144    6    13L60+              
13960KDAL DAL2008030108421442   0.509 D                 0.498 D     147     5   147    6    13L60+              
13960KDAL DAL2008030108431443   0.529 D                 0.539 D     148     5   150    5    13L60+              
13960KDAL DAL2008030108441444   0.495 D                 0.562 D     147     5   140    5    13L60+              
13960KDAL DAL2008030108451445   0.515 D                 0.496 D     137     5   131    5    13L60+              
13960KDAL DAL2008030108461446   0.538 D                 0.526 D     133     5   143    5    13L60+              
13960KDAL DAL2008030108471447   0.596 D                 0.560 D     139     5   134    5    13L60+              
13960KDAL DAL2008030108481448   0.552 D                 0.555 D     134     5   132    6    13L60+              
13960KDAL DAL2008030108491449   0.548 D                 0.610 D     125     6   129    7    13L60+              
13960KDAL DAL2008030108501450   0.591 D                 0.592 D     128     6   149    7    13L60+              
13960KDAL DAL2008030108511451   0.513 D                 0.529 D     133     5   127    6    13L60+              
13960KDAL DAL2008030108521452   0.541 D                 0.473 D     130     5   127    6    13L60+              
13960KDAL DAL2008030108531453   0.447 D                 0.443 D     128     5   137    6    13L60+              
13960KDAL DAL2008030108541454   0.443 D                 0.426 D     130     5   125    5    13L60+              
13960KDAL DAL2008030108551455   0.402 D                 0.441 D     129     4   135    5    13L60+              
13960KDAL DAL2008030108561456   0.436 D                 0.404 D     130     4   151    5    13L60+              
13960KDAL DAL2008030108571457   0.404 D                 0.414 D     142     5   139    5    13L60+              
13960KDAL DAL2008030108581458   0.397 D                 0.388 D     149     5   155    5    13L60+              
13960KDAL DAL2008030108591459   0.406 D                 0.353 D     149     5   145    5    13L60+              
13960KDAL DAL2008030109001500   0.388 D                 0.352 D     148     4   155    5    13L60+              
13960KDAL DAL2008030109011501   0.368 D                 0.352 D     150     4   155    5    13L60+              
