13960KDAL DAL2008090100000600   0.185 N                 0.163 N      90     5    91    6    13L60+              
13960KDAL DAL2008090100010601   0.185 N                 0.159 N      90     5    90    5    13L60+              
13960KDAL DAL2008090100020602   0.185 N                 0.151 N      89     4    85    5    13L60+              
13960KDAL DAL2008090100030603   0.184 N                 0.155 N      91     4    87    5    13L60+              
13960KDAL DAL2008090100040604   0.185 N                 0.160 N      88     5    78    5    13L60+              
13960KDAL DAL2008090100050605   0.185 N                 0.169 N      88     5    87    5    13L60+              
13960KDAL DAL2008090100060606   0.186 N                 0.172 N      89     4    87    5    13L60+              
13960KDAL DAL2008090100070607   0.185 N                 0.173 N      86     4    90    5    13L60+              
13960KDAL DAL2008090100080608   0.186 N                 0.163 N      83     4    86    4    13L60+              
13960KDAL DAL2008090100090609   0.189 N                 0.159 N      77     3    61    4    13L60+              
13960KDAL DAL2008090100100610   0.189 N                 0.167 N      73     3    86    4    13L60+              
13960KDAL DAL2008090100110611   0.191 N                 0.168 N      74     3    76    4    13L60+              
13960KDAL DAL2008090100120612   0.192 N                 0.171 N      75     3    71    4    13L60+              
13960KDAL DAL2008090100130613   0.193 N                 0.171 N      76     3    82    4    13L60+              
13960KDAL DAL2008090100140614   0.193 N                 0.178 N      80     3    83    3    13L60+              
13960KDAL DAL2008090100150615   0.192 N                 0.170 N      83     3    81    3    13L60+              
13960KDAL DAL2008090100160616   0.193 N                 0.170 N      86     3    98    3    13L60+              
13960KDAL DAL2008090100170617   0.194 N                 0.167 N      86     3    79    3    13L60+              
13960KDAL DAL2008090100180618   0.193 N                 0.160 N      88     3    94    5    13L60+              
13960KDAL DAL2008090100190619   0.192 N                 0.163 N      94     4   109    4    13L60+              
13960KDAL DAL2008090100200620   0.190 N                 0.163 N      93     4    89    5    13L60+              
13960KDAL DAL2008090100210621   0.188 N                 0.170 N      93     4    89    4    13L60+              
13960KDAL DAL2008090100220622   0.188 N                 0.164 N      93     4    93    4    13L60+              
13960KDAL DAL2008090100230623   0.189 N                 0.159 N      93     3    91    4    13L60+              
13960KDAL DAL2008090100240624   0.189 N                 0.165 N      94     3    95    4    13L60+              
13960KDAL DAL2008090100250625   0.187 N                 0.169 N      97     4    95    5    13L60+              
13960KDAL DAL2008090100260626   0.185 N                 0.158 N      98     4    97    4    13L60+              
13960KDAL DAL2008090100270627   0.186 N                 0.147 N      95     4    97    5    13L60+              
13960KDAL DAL2008090100280628   0.185 N                 0.166 N      94     4   100    6    13L60+              
13960KDAL DAL2008090100290629   0.183 N                 0.168 N      94     4    89    5    13L60+              
13960KDAL DAL2008090100300630   0.202 N                 0.162 N      94     4    93    5    13L60+              
13960KDAL DAL2008090100310631   0.207 N                 0.161 N      90     4    97    5    13L60+              
13960KDAL DAL2008090100320632   0.210 N                 0.165 N      88     4    95    5    13L60+              
13960KDAL DAL2008090100330633   0.193 N                 0.163 N      88     4    89    4    13L60+              
13960KDAL DAL2008090100340634   0.188 N                 0.155 N      88     4    97    4    13L60+              
13960KDAL DAL2008090100350635   0.186 N                 0.160 N      90     4    99    4    13L60+              
13960KDAL DAL2008090100360636   0.185 N                 0.164 N      90     3    88    4    13L60+              
13960KDAL DAL2008090100370637   0.184 N                 0.176 N      88     4    94    4    13L60+              
13960KDAL DAL2008090100380638   0.183 N                 0.174 N      89     4    99    4    13L60+              
13960KDAL DAL2008090100390639   0.184 N                 0.162 N      92     3   103    4    13L60+              
13960KDAL DAL2008090100400640   0.183 N                 0.173 N      89     3    89    4    13L60+              
13960KDAL DAL2008090100410641   0.182 N                 0.169 N      87     3    87    3    13L60+              
13960KDAL DAL2008090100420642   0.182 N                 0.172 N      92     3    87    3    13L60+              
13960KDAL DAL2008090100430643   0.181 N                 0.176 N      93     3    82    3    13L60+              
13960KDAL DAL2008090100440644   0.182 N                 0.172 N      90     3   103    4    13L60+              
13960KDAL DAL2008090100450645   0.184 N                 0.165 N      88     3    83    4    13L60+              
13960KDAL DAL2008090100460646   0.184 N                 0.160 N      91     3    84    4    13L60+              
13960KDAL DAL2008090100470647   0.182 N                 0.172 N      90     4    84    4    13L60+              
13960KDAL DAL2008090100480648   0.181 N                 0.158 N      88     4    89    4    13L60+              
13960KDAL DAL2008090100490649   0.179 N                 0.165 N      89     4    93    5    13L60+              
13960KDAL DAL2008090100500650   0.180 N                 0.158 N      88     4    89    4    13L60+              
13960KDAL DAL2008090100510651   0.179 N                 0.164 N      88     4    96    5    13L60+              
13960KDAL DAL2008090100520652   0.178 N                 0.160 N      91     4    88    4    13L60+              
13960KDAL DAL2008090100530653   0.180 N                 0.156 N      90     4    84    4    13L60+              
13960KDAL DAL2008090100540654   0.180 N                 0.165 N      90     4    88    4    13L60+              
13960KDAL DAL2008090100550655   0.181 N                 0.158 N      93     4    97    4    13L60+              
13960KDAL DAL2008090100560656   0.181 N                 0.159 N      91     4    88    4    13L60+              
13960KDAL DAL2008090100570657   0.181 N                 0.160 N      89     4    94    4    13L60+              
13960KDAL DAL2008090100580658   0.181 N                 0.155 N      88     3    88    3    13L60+              
13960KDAL DAL2008090100590659   0.181 N                 0.163 N      85     3    76    4    13L60+              
13960KDAL DAL2008090101000700   0.182 N                 0.164 N      83     4    83    4    13L60+              
13960KDAL DAL2008090101010701   0.184 N                 0.157 N      78     4    85    4    13L60+              
13960KDAL DAL2008090101020702   0.184 N                 0.155 N      74     3    71    4    13L60+              
13960KDAL DAL2008090101030703   0.185 N                 0.159 N      72     3    71    4    13L60+              
13960KDAL DAL2008090101040704   0.186 N                 0.164 N      71     3    65    3    13L60+              
13960KDAL DAL2008090101050705   0.187 N                 0.165 N      70     3    76    4    13L60+              
13960KDAL DAL2008090101060706   0.187 N                 0.168 N      76     3    87    4    13L60+              
13960KDAL DAL2008090101070707   0.188 N                 0.161 N      80     3    72    4    13L60+              
13960KDAL DAL2008090101080708   0.189 N                 0.167 N      75     3    71    3    13L60+              
13960KDAL DAL2008090101090709   0.190 N                 0.167 N      78     3    95    3    13L60+              
13960KDAL DAL2008090101100710   0.192 N                 0.168 N      83     3    85    4    13L60+              
13960KDAL DAL2008090101110711   0.194 N                 0.157 N      87     4    85    4    13L60+              
13960KDAL DAL2008090101120712   0.193 N                 0.164 N      91     4    92    4    13L60+              
13960KDAL DAL2008090101130713   0.193 N                 0.165 N      91     4   101    5    13L60+              
13960KDAL DAL2008090101140714   0.190 N                 0.162 N      92     4    96    5    13L60+              
13960KDAL DAL2008090101150715   0.186 N                 0.161 N      94     5   105    6    13L60+              
13960KDAL DAL2008090101160716   0.183 N                 0.165 N      94     5    94    6    13L60+              
13960KDAL DAL2008090101170717   0.182 N                 0.160 N      95     5   102    6    13L60+              
13960KDAL DAL2008090101180718   0.182 N                 0.166 N      97     6   105    6    13L60+              
13960KDAL DAL2008090101190719   0.180 N                 0.150 N      96     6   101    7    13L60+              
13960KDAL DAL2008090101200720   0.180 N                 0.160 N      96     6   103    6    13L60+              
13960KDAL DAL2008090101210721   0.180 N                 0.162 N      96     6    92    6    13L60+              
13960KDAL DAL2008090101220722   0.180 N                 0.162 N      96     6    91    7    13L60+              
13960KDAL DAL2008090101230723   0.179 N                 0.164 N      96     6    97    7    13L60+              
13960KDAL DAL2008090101240724   0.179 N                 0.161 N      97     6    95    6    13L60+              
13960KDAL DAL2008090101250725   0.180 N                 0.158 N      98     6    92    6    13L60+              
13960KDAL DAL2008090101260726   0.181 N                 0.155 N      98     5   101    6    13L60+              
13960KDAL DAL2008090101270727   0.180 N                 0.157 N      99     5    97    6    13L60+              
13960KDAL DAL2008090101280728   0.179 N                 0.167 N      99     5    96    6    13L60+              
13960KDAL DAL2008090101290729   0.180 N                 0.162 N      98     5   100    5    13L60+              
13960KDAL DAL2008090101300730   0.180 N                 0.152 N      98     5    97    5    13L60+              
13960KDAL DAL2008090101310731   0.179 N                 0.159 N      97     5    93    5    13L60+              
13960KDAL DAL2008090101320732   0.179 N                 0.163 N      99     5    91    5    13L60+              
13960KDAL DAL2008090101330733   0.179 N                 0.158 N      98     5    99    6    13L60+              
13960KDAL DAL2008090101340734   0.179 N                 0.160 N      96     5   104    5    13L60+              
13960KDAL DAL2008090101350735   0.178 N                 0.167 N      98     5   100    5    13L60+              
13960KDAL DAL2008090101360736   0.177 N                 0.166 N      97     5    98    5    13L60+              
13960KDAL DAL2008090101370737   0.177 N                 0.156 N      96     5    85    5    13L60+              
13960KDAL DAL2008090101380738   0.178 N                 0.159 N      95     4    92    4    13L60+              
13960KDAL DAL2008090101390739   0.178 N                 0.172 N      95     4   100    4    13L60+              
13960KDAL DAL2008090101400740   0.177 N                 0.167 N      96     4    87    4    13L60+              
13960KDAL DAL2008090101410741   0.178 N                 0.154 N      92     4    88    5    13L60+              
13960KDAL DAL2008090101420742   0.179 N                 0.166 N      85     4    78    4    13L60+              
13960KDAL DAL2008090101430743   0.180 N                 0.170 N      86     4    88    5    13L60+              
13960KDAL DAL2008090101440744   0.180 N                 0.162 N      86     4    87    5    13L60+              
13960KDAL DAL2008090101450745   0.179 N                 0.161 N      88     4    87    4    13L60+              
13960KDAL DAL2008090101460746   0.180 N                 0.162 N      92     4    96    5    13L60+              
13960KDAL DAL2008090101470747   0.179 N                 0.165 N      95     4    94    5    13L60+              
13960KDAL DAL2008090101480748   0.180 N                 0.181 N      96     4   102    4    13L60+              
13960KDAL DAL2008090101490749   0.180 N                 0.165 N      99     4    99    5    13L60+              
13960KDAL DAL2008090101500750   0.180 N                 0.166 N     101     5   104    5    13L60+              
13960KDAL DAL2008090101510751   0.178 N                 0.157 N     100     5   103    5    13L60+              
13960KDAL DAL2008090101520752   0.177 N                 0.158 N      99     4   106    6    13L60+              
13960KDAL DAL2008090101530753   0.179 N                 0.159 N      98     5   102    6    13L60+              
13960KDAL DAL2008090101540754   0.178 N                 0.167 N      98     5    96    5    13L60+              
13960KDAL DAL2008090101550755   0.177 N                 0.173 N      99     5    88    5    13L60+              
13960KDAL DAL2008090101560756   0.178 N                 0.162 N      97     5    94    6    13L60+              
13960KDAL DAL2008090101570757   0.177 N                 0.158 N      95     6   102    6    13L60+              
13960KDAL DAL2008090101580758   0.179 N                 0.155 N      97     6   102    6    13L60+              
13960KDAL DAL2008090101590759   0.177 N                 0.153 N      99     6   101    7    13L60+              
13960KDAL DAL2008090102000800   0.178 N                 0.147 N      98     6    93    7    13L60+              
13960KDAL DAL2008090102010801   0.178 N                 0.149 N      97     6    97    6    13L60+              
13960KDAL DAL2008090102020802   0.178 N                 0.155 N      96     6    92    6    13L60+              
13960KDAL DAL2008090102030803   0.179 N                 0.158 N      94     5    95    6    13L60+              
13960KDAL DAL2008090102040804   0.179 N                 0.166 N      94     5    90    6    13L60+              
13960KDAL DAL2008090102050805   0.180 N                 0.170 N      93     5    92    6    13L60+              
13960KDAL DAL2008090102060806   0.181 N                 0.151 N      90     5    85    5    13L60+              
13960KDAL DAL2008090102070807   0.181 N                 0.161 N      89     5    82    5    13L60+              
13960KDAL DAL2008090102080808   0.180 N                 0.162 N      87     5    93    6    13L60+              
13960KDAL DAL2008090102090809   0.182 N                 0.168 N      87     5    98    5    13L60+              
13960KDAL DAL2008090102100810   0.182 N                 0.159 N      87     5    85    5    13L60+              
13960KDAL DAL2008090102110811   0.183 N                 0.170 N      87     5    88    5    13L60+              
13960KDAL DAL2008090102120812   0.183 N                 0.175 N      89     5    94    6    13L60+              
13960KDAL DAL2008090102130813   0.182 N                 0.163 N      89     5    94    6    13L60+              
13960KDAL DAL2008090102140814   0.182 N                 0.156 N      91     5    94    6    13L60+              
13960KDAL DAL2008090102150815   0.183 N                 0.154 N      91     5    84    6    13L60+              
13960KDAL DAL2008090102160816   0.184 N                 0.157 N      93     5    92    5    13L60+              
13960KDAL DAL2008090102170817   0.183 N                 0.155 N      95     5    84    5    13L60+              
13960KDAL DAL2008090102180818   0.182 N                 0.153 N      95     5    98    5    13L60+              
13960KDAL DAL2008090102190819   0.182 N                 0.159 N      97     5   101    5    13L60+              
13960KDAL DAL2008090102200820   0.182 N                 0.168 N      98     5    99    5    13L60+              
13960KDAL DAL2008090102210821   0.182 N                 0.162 N      97     5    85    6    13L60+              
13960KDAL DAL2008090102220822   0.183 N                 0.168 N      94     5    81    5    13L60+              
13960KDAL DAL2008090102230823   0.183 N                 0.160 N      92     5   102    5    13L60+              
13960KDAL DAL2008090102240824   0.183 N                 0.159 N      90     4    88    5    13L60+              
13960KDAL DAL2008090102250825   0.183 N                 0.152 N      90     5   102    6    13L60+              
13960KDAL DAL2008090102260826   0.183 N                 0.162 N      89     5    83    6    13L60+              
13960KDAL DAL2008090102270827   0.183 N                 0.172 N      89     5    86    5    13L60+              
13960KDAL DAL2008090102280828   0.183 N                 0.161 N      88     5    92    5    13L60+              
13960KDAL DAL2008090102290829   0.183 N                 0.159 N      89     5    84    5    13L60+              
13960KDAL DAL2008090102300830   0.184 N                 0.165 N      90     4    89    4    13L60+              
13960KDAL DAL2008090102310831   0.185 N                 0.171 N      88     4    88    5    13L60+              
13960KDAL DAL2008090102320832   0.187 N                 0.167 N      87     4    92    5    13L60+              
13960KDAL DAL2008090102330833   0.187 N                 0.168 N      87     5    90    6    13L60+              
13960KDAL DAL2008090102340834   0.186 N                 0.157 N      89     4   100    5    13L60+              
13960KDAL DAL2008090102350835   0.188 N                 0.162 N      91     4    87    4    13L60+              
13960KDAL DAL2008090102360836   0.186 N                 0.163 N      92     4    94    4    13L60+              
13960KDAL DAL2008090102370837   0.187 N                 0.163 N      92     4    88    5    13L60+              
13960KDAL DAL2008090102380838   0.188 N                 0.183 N      90     4    81    5    13L60+              
13960KDAL DAL2008090102390839   0.187 N                 0.169 N      89     4    97    4    13L60+              
13960KDAL DAL2008090102400840   0.189 N                 0.159 N      89     4   108    4    13L60+              
13960KDAL DAL2008090102410841   0.189 N                 0.162 N      89     4    87    5    13L60+              
13960KDAL DAL2008090102420842   0.188 N                 0.168 N      89     4    84    5    13L60+              
13960KDAL DAL2008090102430843   0.190 N                 0.186 N      88     4    90    5    13L60+              
13960KDAL DAL2008090102440844   0.193 N                 0.174 N      88     4    80    5    13L60+              
13960KDAL DAL2008090102450845   0.193 N                 0.164 N      88     4    89    5    13L60+              
13960KDAL DAL2008090102460846   0.189 N                 0.157 N      90     4    95    6    13L60+              
13960KDAL DAL2008090102470847   0.189 N                 0.160 N      92     5    92    5    13L60+              
13960KDAL DAL2008090102480848   0.190 N                 0.165 N      90     4    84    4    13L60+              
13960KDAL DAL2008090102490849   0.190 N                 0.166 N      90     4    94    5    13L60+              
