13960KDAL DAL2008020100000600   0.090 N                 0.084 N     348     9   353   11    13L60+              
13960KDAL DAL2008020100010601   0.091 N                 0.083 N     349     9   350   10    13L60+              
13960KDAL DAL2008020100020602   0.091 N                 0.084 N     354     7     5    7    13L60+              
13960KDAL DAL2008020100030603   0.090 N                 0.084 N     357     7   346    8    13L60+              
13960KDAL DAL2008020100040604   0.090 N                 0.085 N     357     8   348    9    13L60+              
13960KDAL DAL2008020100050605   0.090 N                 0.084 N     354     8   355   10    13L60+              
13960KDAL DAL2008020100060606   0.090 N                 0.084 N     349     9   349   10    13L60+              
13960KDAL DAL2008020100070607   0.090 N                 0.085 N     345     8   343    7    13L60+              
13960KDAL DAL2008020100080608   0.091 N                 0.084 N     343     6   356    6    13L60+              
13960KDAL DAL2008020100090609   0.091 N                 0.086 N     350     5     1    8    13L60+              
13960KDAL DAL2008020100100610   0.091 N                 0.085 N     355     7   355    9    13L60+              
13960KDAL DAL2008020100110611   0.090 N                 0.084 N     359     7    14    8    13L60+              
13960KDAL DAL2008020100120612   0.090 N                 0.084 N       6     7    10    7    13L60+              
13960KDAL DAL2008020100130613   0.091 N                 0.085 N       4     6     8    6    13L60+              
13960KDAL DAL2008020100140614   0.092 N                 0.085 N     350     5   353    6    13L60+              
13960KDAL DAL2008020100150615   0.090 N                 0.086 N     339     5   327    7    13L60+              
13960KDAL DAL2008020100160616   0.090 N                 0.085 N     333     5   337    6    13L60+              
13960KDAL DAL2008020100170617   0.090 N                 0.085 N     330     5   330    5    13L60+              
13960KDAL DAL2008020100180618   0.092 N                 0.084 N     326     5   329    5    13L60+              
13960KDAL DAL2008020100190619   0.093 N                 0.085 N     321     4   321    5    13L60+              
13960KDAL DAL2008020100200620   0.092 N                 0.085 N     320     5   314    5    13L60+              
13960KDAL DAL2008020100210621   0.093 N                 0.087 N     322     5   323    6    13L60+              
13960KDAL DAL2008020100220622   0.093 N                 0.086 N     323     6   325    7    13L60+              
13960KDAL DAL2008020100230623   0.092 N                 0.085 N     328     6   324    7    13L60+              
13960KDAL DAL2008020100240624   0.092 N                 0.084 N     328     5   320    5    13L60+              
13960KDAL DAL2008020100250625   0.092 N                 0.084 N     325     4   327    4    13L60+              
13960KDAL DAL2008020100260626   0.092 N                 0.084 N     324     4   315    4    13L60+              
13960KDAL DAL2008020100270627   0.093 N                 0.084 N     322     4   336    5    13L60+              
13960KDAL DAL2008020100280628   0.091 N                 0.084 N     328     5   340    6    13L60+              
13960KDAL DAL2008020100290629   0.092 N                 0.086 N     331     5   328    6    13L60+              
13960KDAL DAL2008020100300630   0.092 N                 0.087 N     327     5   325    6    13L60+              
13960KDAL DAL2008020100310631   0.093 N                 0.086 N     333     5   346    6    13L60+              
13960KDAL DAL2008020100320632   0.094 N                 0.085 N     338     5   346    5    13L60+              
13960KDAL DAL2008020100330633   0.093 N                 0.084 N     346     5   349    6    13L60+              
13960KDAL DAL2008020100340634   0.094 N                 0.085 N     353     5   338    6    13L60+              
13960KDAL DAL2008020100350635   0.092 N                 0.087 N     347     6   337    6    13L60+              
13960KDAL DAL2008020100360636   0.094 N                 0.088 N     345     6   348    6    13L60+              
13960KDAL DAL2008020100370637   0.094 N                 0.087 N     345     5   339    5    13L60+              
13960KDAL DAL2008020100380638   0.093 N                 0.087 N     342     5   338    6    13L60+              
13960KDAL DAL2008020100390639   0.093 N                 0.086 N     339     5   340    5    13L60+              
13960KDAL DAL2008020100400640   0.094 N                 0.087 N     341     5   349    6    13L60+              
13960KDAL DAL2008020100410641   0.094 N                 0.087 N     337     5   330    5    13L60+              
13960KDAL DAL2008020100420642   0.093 N                 0.087 N     330     4   332    5    13L60+              
13960KDAL DAL2008020100430643   0.093 N                 0.087 N     325     4   306    4    13L60+              
13960KDAL DAL2008020100440644   0.092 N                 0.085 N     321     4   326    5    13L60+              
13960KDAL DAL2008020100450645   0.094 N                 0.085 N     333     5   350    6    13L60+              
13960KDAL DAL2008020100460646   0.094 N                 0.085 N     344     5   340    7    13L60+              
13960KDAL DAL2008020100470647   0.093 N                 0.087 N     338     5   328    6    13L60+              
13960KDAL DAL2008020100480648   0.093 N                 0.086 N     325     4   334    4    13L60+              
13960KDAL DAL2008020100490649   0.092 N                 0.086 N     318     4   307    4    13L60+              
13960KDAL DAL2008020100500650   0.093 N                 0.087 N     309     3   310    4    13L60+              
13960KDAL DAL2008020100510651   0.093 N                 0.088 N     301     3   302    4    13L60+              
13960KDAL DAL2008020100520652   0.093 N                 0.086 N     300     3   303    4    13L60+              
13960KDAL DAL2008020100530653   0.093 N                 0.087 N     295     3   284    3    13L60+              
13960KDAL DAL2008020100540654   0.093 N                 0.086 N     300     3   315    4    13L60+              
13960KDAL DAL2008020100550655   0.093 N                 0.087 N     308     4   318    5    13L60+              
13960KDAL DAL2008020100560656   0.092 N                 0.088 N     312     4   323    5    13L60+              
13960KDAL DAL2008020100570657   0.092 N                 0.088 N     316     5   317    6    13L60+              
13960KDAL DAL2008020100580658   0.091 N                 0.088 N     315     5   302    5    13L60+              
13960KDAL DAL2008020100590659   0.093 N                 0.087 N     314     5   321    5    13L60+              
13960KDAL DAL2008020101000700   0.095 N                 0.088 N     310     4   305    5    13L60+              
13960KDAL DAL2008020101010701   0.092 N                 0.088 N     317     4   354    4    13L60+              
13960KDAL DAL2008020101020702   0.094 N                 0.086 N     325     3   325    4    13L60+              
13960KDAL DAL2008020101030703   0.093 N                 0.087 N     323     3   319    4    13L60+              
13960KDAL DAL2008020101040704   0.093 N                 0.087 N     321     3   311    4    13L60+              
13960KDAL DAL2008020101050705   0.093 N                 0.088 N     320     3   322    4    13L60+              
13960KDAL DAL2008020101060706   0.093 N                 0.088 N     321     4   318    4    13L60+              
13960KDAL DAL2008020101070707   0.093 N                 0.088 N     318     4   313    4    13L60+              
13960KDAL DAL2008020101080708   0.093 N                 0.087 N     311     3   299    3    13L60+              
13960KDAL DAL2008020101090709   0.094 N                 0.087 N     302     3   297    4    13L60+              
13960KDAL DAL2008020101100710   0.094 N                 0.086 N     298     4   294    5    13L60+              
13960KDAL DAL2008020101110711   0.094 N                 0.087 N     295     4   302    5    13L60+              
13960KDAL DAL2008020101120712   0.094 N                 0.086 N     290     5   297    5    13L60+              
13960KDAL DAL2008020101130713   0.093 N                 0.088 N     284     4   289    5    13L60+              
13960KDAL DAL2008020101140714   0.094 N                 0.088 N     282     5   280    7    13L60+              
13960KDAL DAL2008020101150715   0.094 N                 0.087 N     283     5   304    5    13L60+              
13960KDAL DAL2008020101160716   0.095 N                 0.090 N     285     4   281    4    13L60+              
13960KDAL DAL2008020101170717   0.095 N                 0.090 N     291     3   297    4    13L60+              
13960KDAL DAL2008020101180718   0.094 N                 0.090 N     298     3   303    4    13L60+              
13960KDAL DAL2008020101190719   0.094 N                 0.090 N     297     3   293    3    13L60+              
13960KDAL DAL2008020101200720   0.095 N                 0.091 N     299     3   294    4    13L60+              
13960KDAL DAL2008020101210721   0.095 N                 0.093 N     301     3   292    4    13L60+              
13960KDAL DAL2008020101220722   0.095 N                 0.090 N     297     4   293    4    13L60+              
13960KDAL DAL2008020101230723   0.098 N                 0.091 N     291     4   285    4    13L60+              
13960KDAL DAL2008020101240724   0.098 N                 0.092 N     283     3   284    3    13L60+              
13960KDAL DAL2008020101250725   0.098 N                 0.092 N     281     3   285    3    13L60+              
13960KDAL DAL2008020101260726   0.098 N                 0.092 N     282     3   281    3    13L60+              
13960KDAL DAL2008020101270727   0.097 N                 0.092 N     271     2   253    2    13L60+              
13960KDAL DAL2008020101280728   0.098 N                 0.091 N     257     2   246    3    13L60+              
13960KDAL DAL2008020101290729   0.098 N                 0.090 N     253     3   262    3    13L60+              
13960KDAL DAL2008020101300730   0.097 N                 0.090 N     263     3   279    3    13L60+              
13960KDAL DAL2008020101310731   0.097 N                 0.092 N     275     3   277    4    13L60+              
13960KDAL DAL2008020101320732   0.095 N                 0.092 N     275     4   269    4    13L60+              
13960KDAL DAL2008020101330733   0.096 N                 0.090 N     269     4   266    4    13L60+              
13960KDAL DAL2008020101340734   0.097 N                 0.091 N     271     4   280    4    13L60+              
13960KDAL DAL2008020101350735   0.096 N                 0.090 N     279     4   277    4    13L60+              
13960KDAL DAL2008020101360736   0.096 N                 0.090 N     283     4   280    4    13L60+              
13960KDAL DAL2008020101370737   0.096 N                 0.091 N     292     3   318    3    13L60+              
13960KDAL DAL2008020101380738   0.098 N                 0.091 N     294     2   291    2    13L60+              
13960KDAL DAL2008020101390739   0.097 N                 0.090 N     290     2   292    3    13L60+              
13960KDAL DAL2008020101400740   0.097 N                 0.090 N     283     2   263    2    13L60+              
13960KDAL DAL2008020101410741   0.097 N                 0.090 N     268     2   266    3    13L60+              
13960KDAL DAL2008020101420742   0.097 N                 0.090 N     265     3   255    4    13L60+              
13960KDAL DAL2008020101430743   0.094 N                 0.091 N     264     3   268    4    13L60+              
