13960KDAL DAL2007100100000600   0.076 N                 0.056 N     166     6   168    8    13L60+              
13960KDAL DAL2007100100010601   0.075 N                 0.057 N     171     7   181    7    13L60+              
13960KDAL DAL2007100100020602   0.075 N                 0.055 N     169     6   157    7    13L60+              
13960KDAL DAL2007100100030603   0.076 N                 0.055 N     166     6   169    8    13L60+              
13960KDAL DAL2007100100040604   0.076 N                 0.056 N     173     7   171    7    13L60+              
13960KDAL DAL2007100100050605   0.076 N                 0.055 N     174     7   178    9    13L60+              
13960KDAL DAL2007100100060606   0.075 N                 0.053 N     174     8   176    8    13L60+              
13960KDAL DAL2007100100070607   0.076 N                 0.055 N     179     7   174    7    13L60+              
13960KDAL DAL2007100100080608   0.076 N                 0.055 N     178     7   179   10    13L60+              
13960KDAL DAL2007100100090609   0.074 N                 0.056 N     178     8   192    9    13L60+              
13960KDAL DAL2007100100100610   0.075 N                 0.055 N     180     7   183    7    13L60+              
13960KDAL DAL2007100100110611   0.075 N                 0.057 N     177     7   171    9    13L60+              
13960KDAL DAL2007100100120612   0.074 N                 0.055 N     174     8   168    9    13L60+              
13960KDAL DAL2007100100130613   0.077 N                 0.055 N     174     7   177    8    13L60+              
13960KDAL DAL2007100100140614   0.075 N                 0.055 N     174     7   173    7    13L60+              
13960KDAL DAL2007100100150615   0.075 N                 0.054 N     175     7   176    9    13L60+              
13960KDAL DAL2007100100160616   0.075 N                 0.054 N     175     7   177    8    13L60+              
13960KDAL DAL2007100100170617   0.074 N                 0.054 N     180     7   188    9    13L60+              
13960KDAL DAL2007100100180618   0.073 N                 0.055 N     184     7   176    9    13L60+              
13960KDAL DAL2007100100190619   0.074 N                 0.054 N     183     7   182    7    13L60+              
13960KDAL DAL2007100100200620   0.074 N                 0.054 N     183     7   181    8    13L60+              
13960KDAL DAL2007100100210621   0.074 N                 0.054 N     182     7   180    8    13L60+              
13960KDAL DAL2007100100220622   0.074 N                 0.055 N     180     7   174    7    13L60+              
13960KDAL DAL2007100100230623   0.073 N                 0.055 N     179     6   179    6    13L60+              
13960KDAL DAL2007100100240624   0.074 N                 0.054 N     179     6   178    7    13L60+              
13960KDAL DAL2007100100250625   0.076 N                 0.053 N     181     6   188    8    13L60+              
13960KDAL DAL2007100100260626   0.075 N                 0.053 N     182     6   185    7    13L60+              
13960KDAL DAL2007100100270627   0.075 N                 0.052 N     185     6   193    6    13L60+              
13960KDAL DAL2007100100280628   0.074 N                 0.053 N     186     6   179    8    13L60+              
13960KDAL DAL2007100100290629   0.076 N                 0.054 N     182     6   179    7    13L60+              
