13960KDAL DAL2008070100000600   0.092 N                 0.076 N     158     7   157    7    13L60+              
13960KDAL DAL2008070100010601   0.091 N                 0.075 N     158     7   178    7    13L60+              
13960KDAL DAL2008070100020602   0.091 N                 0.077 N     163     7   165    8    13L60+              
13960KDAL DAL2008070100030603   0.092 N                 0.076 N     161     7   152    8    13L60+              
13960KDAL DAL2008070100040604   0.090 N                 0.076 N     162     7   169    7    13L60+              
13960KDAL DAL2008070100050605   0.091 N                 0.076 N     167     7   161    7    13L60+              
13960KDAL DAL2008070100060606   0.093 N                 0.078 N     169     7   163    8    13L60+              
13960KDAL DAL2008070100070607   0.094 N                 0.074 N     172     7   169    8    13L60+              
13960KDAL DAL2008070100080608   0.094 N                 0.075 N     174     7   173    8    13L60+              
13960KDAL DAL2008070100090609   0.093 N                 0.075 N     175     7   174    7    13L60+              
13960KDAL DAL2008070100100610   0.092 N                 5.908 N     175     7   173    8    13L60+              
13960KDAL DAL2008070100110611   0.093 N                 2.139 N     174     7   171    8    13L60+              
13960KDAL DAL2008070100120612   0.093 N                 0.809 N     173     7   166    8    13L60+              
13960KDAL DAL2008070100130613   0.094 N                 0.337 N     167     7   159    8    13L60+              
13960KDAL DAL2008070100140614   0.093 N                 0.167 N     158     7   146    8    13L60+              
13960KDAL DAL2008070100150615   0.093 N                 0.108 N     155     7   158    8    13L60+              
13960KDAL DAL2008070100160616   0.093 N                 0.088 N     155     7   147    6    13L60+              
13960KDAL DAL2008070100170617   0.092 N                 0.081 N     150     6   146    6    13L60+              
13960KDAL DAL2008070100180618   0.093 N                 0.077 N     148     6   148    8    13L60+              
13960KDAL DAL2008070100190619   0.092 N                 0.076 N     149     7   145    9    13L60+              
13960KDAL DAL2008070100200620   0.092 N                 0.075 N     148     7   145    7    13L60+              
13960KDAL DAL2008070100210621   0.093 N                 0.077 N     150     7   155    8    13L60+              
13960KDAL DAL2008070100220622   0.093 N                 2.762 N     150     8   148    8    13L60+              
13960KDAL DAL2008070100230623   0.094 N                 1.024 N     151     7   147    8    13L60+              
13960KDAL DAL2008070100240624   0.095 N                 0.411 N     159     7   162    8    13L60+              
13960KDAL DAL2008070100250625   0.093 N                 0.194 N     160     7   158    9    13L60+              
13960KDAL DAL2008070100260626   0.092 N                 0.120 N     153     8   151    9    13L60+              
13960KDAL DAL2008070100270627   0.091 N                 0.090 N     152     8   151    8    13L60+              
13960KDAL DAL2008070100280628   0.090 N                 0.099 N     156     8   166    9    13L60+              
13960KDAL DAL2008070100290629   0.092 N                 0.085 N     163     8   167    8    13L60+              
13960KDAL DAL2008070100300630   0.091 N                 0.080 N     159     7   144    8    13L60+              
13960KDAL DAL2008070100310631   0.091 N                 0.079 N     154     7   151    8    13L60+              
13960KDAL DAL2008070100320632   0.090 N                 0.075 N     154     8   155    9    13L60+              
13960KDAL DAL2008070100330633   0.091 N                 0.075 N     157     8   156    7    13L60+              
13960KDAL DAL2008070100340634   0.092 N                 0.075 N     161     7   160    8    13L60+              
13960KDAL DAL2008070100350635   0.090 N                 0.076 N     159     7   161    8    13L60+              
13960KDAL DAL2008070100360636   0.092 N                 0.075 N     161     8   161    9    13L60+              
13960KDAL DAL2008070100370637   0.093 N                 0.076 N     163     8   167   10    13L60+              
13960KDAL DAL2008070100380638   0.093 N                 0.077 N     161     9   160   10    13L60+              
13960KDAL DAL2008070100390639   0.092 N                 0.077 N     163     8   167    9    13L60+              
13960KDAL DAL2008070100400640   0.092 N                 0.076 N     166     8   159    9    13L60+              
13960KDAL DAL2008070100410641   0.092 N                 0.074 N     161     8   148    9    13L60+              
13960KDAL DAL2008070100420642   0.093 N                 0.076 N     159     8   160    9    13L60+              
13960KDAL DAL2008070100430643   0.093 N                 0.077 N     164     7   170    9    13L60+              
13960KDAL DAL2008070100440644   0.092 N                 0.076 N     165     8   156    9    13L60+              
13960KDAL DAL2008070100450645   0.091 N                 0.076 N     165     8   163    9    13L60+              
13960KDAL DAL2008070100460646   0.091 N                 0.079 N     166     8   168    9    13L60+              
13960KDAL DAL2008070100470647   0.091 N                 0.077 N     165     8   159    8    13L60+              
13960KDAL DAL2008070100480648   0.090 N                 2.694 N     163     8   165    9    13L60+              
13960KDAL DAL2008070100490649   0.092 N                 1.004 N     163     8   170    9    13L60+              
13960KDAL DAL2008070100500650   0.091 N                 0.405 N     163     8   159    9    13L60+              
13960KDAL DAL2008070100510651   0.090 N                 0.191 N     162     8   160    8    13L60+              
13960KDAL DAL2008070100520652   0.091 N                 0.116 N     161     8   153    9    13L60+              
13960KDAL DAL2008070100530653   0.091 N                 0.086 N     160     7   157    7    13L60+              
13960KDAL DAL2008070100540654   0.091 N                 0.079 N     160     6   165    7    13L60+              
13960KDAL DAL2008070100550655   0.091 N                 0.077 N     162     6   158    7    13L60+              
13960KDAL DAL2008070100560656   0.091 N                 0.077 N     165     6   161    7    13L60+              
13960KDAL DAL2008070100570657   0.093 N                 0.078 N     169     6   167    6    13L60+              
13960KDAL DAL2008070100580658   0.092 N                 0.077 N     172     6   159    6    13L60+              
13960KDAL DAL2008070100590659   0.091 N                 0.077 N     173     6   186    6    13L60+              
13960KDAL DAL2008070101000700   0.091 N                 0.076 N     176     5   179    7    13L60+              
13960KDAL DAL2008070101010701   0.092 N                 0.077 N     177     6   170    7    13L60+              
13960KDAL DAL2008070101020702   0.090 N                 0.077 N     174     6   154    8    13L60+              
13960KDAL DAL2008070101030703   0.091 N                 0.076 N     171     6   169    7    13L60+              
13960KDAL DAL2008070101040704   0.091 N                 0.075 N     174     6   184    7    13L60+              
13960KDAL DAL2008070101050705   0.091 N                 0.074 N     177     6   165    8    13L60+              
13960KDAL DAL2008070101060706   0.091 N                 0.076 N     176     6   165    7    13L60+              
13960KDAL DAL2008070101070707   0.090 N                 0.077 N     175     7   174    7    13L60+              
13960KDAL DAL2008070101080708   0.091 N                 0.077 N     174     7   169    7    13L60+              
13960KDAL DAL2008070101090709   0.091 N                 0.077 N     176     6   177    7    13L60+              
13960KDAL DAL2008070101100710   0.090 N                 0.076 N     178     7   176    7    13L60+              
13960KDAL DAL2008070101110711   0.091 N                 0.075 N     178     7   175    8    13L60+              
13960KDAL DAL2008070101120712   0.090 N                 0.076 N     177     7   167    8    13L60+              
13960KDAL DAL2008070101130713   0.091 N                 0.077 N     179     6   178    7    13L60+              
13960KDAL DAL2008070101140714   0.092 N                 0.078 N     179     7   176    8    13L60+              
13960KDAL DAL2008070101150715   0.092 N                 0.076 N     178     7   175    7    13L60+              
13960KDAL DAL2008070101160716   0.090 N                 0.077 N     177     7   164    8    13L60+              
13960KDAL DAL2008070101170717   0.091 N                 0.076 N     176     7   179    7    13L60+              
13960KDAL DAL2008070101180718   0.090 N                 0.076 N     177     7   176    8    13L60+              
13960KDAL DAL2008070101190719   0.089 N                 0.076 N     177     7   178    7    13L60+              
13960KDAL DAL2008070101200720   0.089 N                 0.077 N     176     7   169    7    13L60+              
13960KDAL DAL2008070101210721   0.090 N                 0.076 N     177     7   182    7    13L60+              
13960KDAL DAL2008070101220722   0.091 N                 0.076 N     182     6   175    6    13L60+              
13960KDAL DAL2008070101230723   0.090 N                 0.076 N     182     6   178    8    13L60+              
13960KDAL DAL2008070101240724   0.091 N                 0.076 N     178     7   178    7    13L60+              
13960KDAL DAL2008070101250725   0.091 N                 0.077 N     180     6   181    7    13L60+              
13960KDAL DAL2008070101260726   0.091 N                 0.079 N     179     7   175    8    13L60+              
13960KDAL DAL2008070101270727   0.092 N                 0.077 N     178     7   171    8    13L60+              
13960KDAL DAL2008070101280728   0.092 N                 0.076 N     181     7   184    8    13L60+              
13960KDAL DAL2008070101290729   0.092 N                 0.078 N     181     7   183    7    13L60+              
13960KDAL DAL2008070101300730   0.091 N                 0.077 N     182     7   185    7    13L60+              
13960KDAL DAL2008070101310731   0.091 N                 0.077 N     185     7   186    7    13L60+              
13960KDAL DAL2008070101320732   0.091 N                 0.078 N     185     6   190    7    13L60+              
13960KDAL DAL2008070101330733   0.092 N                 0.077 N     186     6   193    6    13L60+              
13960KDAL DAL2008070101340734   0.091 N                 0.077 N     188     6   186    7    13L60+              
13960KDAL DAL2008070101350735   0.091 N                 0.078 N     190     6   190    6    13L60+              
13960KDAL DAL2008070101360736   0.092 N                 0.080 N     188     5   192    6    13L60+              
13960KDAL DAL2008070101370737   0.093 N                 0.077 N     187     5   189    6    13L60+              
13960KDAL DAL2008070101380738   0.093 N                 0.077 N     187     5   190    6    13L60+              
13960KDAL DAL2008070101390739   0.092 N                 0.077 N     187     5   195    6    13L60+              
13960KDAL DAL2008070101400740   0.092 N                 0.076 N     186     6   182    6    13L60+              
13960KDAL DAL2008070101410741   0.093 N                 0.079 N     187     6   187    6    13L60+              
13960KDAL DAL2008070101420742   0.095 N                 0.078 N     189     6   184    6    13L60+              
13960KDAL DAL2008070101430743   0.094 N                 0.078 N     189     6   179    7    13L60+              
