13960KDAL DAL2010080100000600   0.050 N                 0.077 N     197     3   189    5    13L60+              
13960KDAL DAL2010080100010601   0.050 N                 0.080 N     204     3   182    4    13L60+              
13960KDAL DAL2010080100020602   0.050 N                 0.077 N     198     3   179    5    13L60+              
13960KDAL DAL2010080100030603   0.050 N                 0.075 N     196     3   205    5    13L60+              
13960KDAL DAL2010080100040604   0.050 N                 0.076 N     200     3   190    3    13L60+              
13960KDAL DAL2010080100050605   0.050 N                 0.073 N     194     3   182    5    13L60+              
13960KDAL DAL2010080100060606   0.050 N                 0.078 N     186     4   189    5    13L60+              
13960KDAL DAL2010080100070607   0.050 N                 0.076 N     185     4   185    5    13L60+              
13960KDAL DAL2010080100080608   0.050 N                 0.071 N     187     4   192    4    13L60+              
13960KDAL DAL2010080100090609   0.050 N                 0.075 N     187     4   191    6    13L60+              
13960KDAL DAL2010080100100610   0.050 N                 0.079 N     189     5   196    6    13L60+              
13960KDAL DAL2010080100110611   0.050 N                 0.079 N     188     5   188    6    13L60+              
13960KDAL DAL2010080100120612   0.050 N                 0.075 N     187     5   184    6    13L60+              
13960KDAL DAL2010080100130613   0.050 N                 0.073 N     187     5   189    6    13L60+              
13960KDAL DAL2010080100140614   0.050 N                 0.076 N     188     5   186    6    13L60+              
13960KDAL DAL2010080100150615   0.050 N                 0.076 N     191     4   191    5    13L60+              
13960KDAL DAL2010080100160616   0.050 N                 0.072 N     195     3   193    3    13L60+              
13960KDAL DAL2010080100170617   0.050 N                 0.074 N     198     2   182    3    13L60+              
13960KDAL DAL2010080100180618   0.050 N                 0.073 N     198     3   190    6    13L60+              
13960KDAL DAL2010080100190619   0.050 N                 0.076 N     194     3   191    4    13L60+              
13960KDAL DAL2010080100200620   0.050 N                 0.078 N     196     3   192    4    13L60+              
13960KDAL DAL2010080100210621   0.050 N                 0.076 N     202     2   198    3    13L60+              
13960KDAL DAL2010080100220622   0.050 N                 0.069 N     202     3   197    4    13L60+              
13960KDAL DAL2010080100230623   0.050 N                 0.070 N     200     3   194    5    13L60+              
13960KDAL DAL2010080100240624   0.050 N                 0.074 N     199     4   180    6    13L60+              
13960KDAL DAL2010080100250625   0.050 N                 0.077 N     198     4   193    5    13L60+              
13960KDAL DAL2010080100260626   0.050 N                 0.075 N     199     4   191    5    13L60+              
13960KDAL DAL2010080100270627   0.050 N                 0.078 N     194     3   204    5    13L60+              
13960KDAL DAL2010080100280628   0.050 N                 0.074 N     193     3   201    5    13L60+              
13960KDAL DAL2010080100290629   0.050 N                 0.074 N     199     3   196    4    13L60+              
13960KDAL DAL2010080100300630   0.050 N                 0.078 N     203     4   201    7    13L60+              
13960KDAL DAL2010080100310631   0.050 N                 0.069 N     205     5   193    7    13L60+              
13960KDAL DAL2010080100320632   0.050 N                 0.076 N     202     6   199    8    13L60+              
13960KDAL DAL2010080100330633   0.050 N                 0.077 N     204     6   206    8    13L60+              
13960KDAL DAL2010080100340634   0.050 N                 0.074 N     206     6   192    8    13L60+              
13960KDAL DAL2010080100350635   0.050 N                 0.074 N     207     6   204    7    13L60+              
13960KDAL DAL2010080100360636   0.050 N                 0.078 N     213     5   212    6    13L60+              
13960KDAL DAL2010080100370637   0.050 N                 0.076 N     215     5   221    6    13L60+              
13960KDAL DAL2010080100380638   0.050 N                 0.078 N     210     4   215    6    13L60+              
